"class" "GLCM_Pan" "Mean_G" "Mean_NIR" "Mean_R" "SD_Plan"
"1" 126.01378 233.59375 667.84375 112.71875 27.522079
"1" 114.596525 239.492308 720.430769 109.030769 25.952547
"1" 128.507994 215.732558 498.918605 97.244186 50.794325
"1" 120.633835 216.586567 583.777612 101.164179 36.541547
"1" 132.826746 200.189655 365.275862 91.12931 26.978318
"1" 135.882051 215.081633 553.428571 108.591837 29.080308
"1" 140.135638 210.531915 422.595745 93.978723 26.347282
"1" 131.405797 212.289199 505.006969 96.777003 30.536653
"1" 139.76489 209.975 512.05 91.2 42.519378
"1" 134.029501 198.192771 430 98.783133 40.8452
"1" 121.299118 215.870787 556.219101 99.292135 20.875271
"1" 131.554641 215.405567 483.922465 101.198807 39.677165
"1" 134.826052 203.541936 484.258065 94.490323 34.126425
"1" 118.026799 218.035088 540.081871 101.467836 34.351455
"1" 119.013913 229.763889 603.069444 109.194444 39.392021
"1" 126.255548 208.674033 521.762431 91.98895 35.92782
"1" 127.778313 222.538462 648.076923 106.384615 32.668651
"1" 131.049001 191.950249 333.323383 85.338308 31.302499
"1" 135.581899 212.824219 509.722656 97.632813 32.463786
"1" 126.820698 204.687898 567.382166 93.273885 27.608503
"1" 130.637102 202.537634 418.225807 91.456989 30.380613
"1" 116.386628 201.534884 456.186047 94.651163 42.587231
"1" 134.312 202.436364 467.036364 91.763636 40.69441
"1" 146.625 208.588235 454 88.705882 15.857715
"1" 115.485507 219.807692 551.615385 101.230769 32.847325
"1" 118.592933 220.631579 670.052632 102.906433 30.682458
"1" 134.806533 193.32 357.666667 86.546667 23.801386
"1" 128.844858 212.929578 614.943662 96.211268 31.116658
"1" 123.536521 212.265861 511.996979 96.087613 28.601466
"1" 119.188946 212.22449 566.530612 102.469388 22.858601
"1" 134.451679 202.784038 480.14554 91.788732 35.499341
"1" 125.046572 227.177515 572.233728 108.33432 30.763907
"1" 121.209727 237.571429 722.567347 109.191837 30.977523
"1" 134.119789 217.419708 546.416058 98.60219 30.872029
"1" 126.353463 225.458015 667.110687 106.305344 34.282115
"1" 122.026445 227.072423 550.966574 106.066852 36.811623
"1" 126.805346 223.854701 521.515669 106.962963 29.902132
"1" 122.167568 223.466667 641.842857 103.380952 24.732273
"1" 132.851095 208.511628 497.488372 99.302326 37.147318
"1" 145.277778 207.941177 437.882353 95.823529 20.938202
"1" 134.461988 211.877451 436.730392 101.627451 33.915479
"1" 134.667233 234.256757 504.283784 114.72973 44.557882
"1" 101.369889 214.470588 503.147059 111.117647 19.518003
"1" 126.98683 216.327206 585.602941 100.665441 34.323561
"1" 122.080361 226.875 460.458333 113.285714 24.738455
"1" 141 192.5 401.764706 86.676471 20.617647
"1" 115.643678 239.9 610.333333 121.9 25.955148
"1" 133.617801 218.9375 417.458333 115.375 27.501484
"1" 123.782865 203.341463 438.565041 90.390244 30.539824
"1" 125.782609 220.146417 536.239875 109.043614 24.863265
"1" 148.46875 222.1 550.2 105.3 34.214763
"1" 124.026356 218.910569 594.939024 105.487805 28.089855
"1" 153.857143 237.6 536.533333 117.733333 19.011809
"1" 134.665428 205.451613 365.080645 96.543011 30.571782
"1" 117.083676 248.445652 510.086957 137.423913 27.053533
"1" 137.68312 228.638554 443.536145 113.168675 34.983071
"1" 120.595497 217.567901 480.123457 104.432099 33.600089
"1" 118.364687 221.631579 617 112.684211 34.036002
"1" 136.940014 219.191011 496.359551 107.764045 34.942205
"1" 146.230769 214.153846 509.153846 99.153846 20.54091
"1" 141.371324 254.147059 462.705882 147.735294 26.501045
"1" 117.364666 236.918919 485.333333 120.981982 27.017443
"1" 136.248016 229.2 480.705263 119.978947 34.138963
"1" 122.452321 226.034608 506.95082 110.783242 33.628114
"1" 130.32369 237.369565 448.409938 128.897516 30.513131
"1" 123.523754 243.018519 396 128.666667 21.406703
"1" 139.400568 230.863636 420.954546 128.409091 39.059395
"1" 118.701068 237.304965 485.567376 123.028369 33.552444
"1" 136.729167 217.6 512.533333 97.533333 28.84025
"1" 104.375 236.923077 603.461539 123.076923 18.087885
"1" 142.375828 223.894737 474.605263 112.710526 23.820776
"1" 124.178204 211.839623 481.669811 98.814465 36.526492
"1" 133.387052 226.844444 432.166667 116.472222 34.913708
"1" 118.061957 228.728324 451.595376 111.595376 29.671808
"1" 115.467298 240.479452 463.178082 131.191781 25.07606
"1" 126.589325 224.704142 415.118343 114.485207 32.778044
"1" 113.145833 222.476191 602.476191 109.333333 34.324185
"1" 135.627566 243 642.046512 117.976744 54.445849
"1" 132.414096 238.502591 391.637306 130.373057 40.861985
"1" 117.001815 252.942857 421.085714 147.714286 12.687323
"1" 119.281741 250.71875 640.583333 120.958333 33.743426
"1" 120.95114 230.665339 486 116.705179 38.469832
"1" 110 239.571429 449.061225 131.77551 23.221136
"1" 126.125296 249.567723 386.997118 150.527378 27.306223
"1" 142.143498 237.214286 502.928571 109.714286 28.588633
"1" 137.783379 228.5 514.804348 106.913044 31.802141
"1" 131.197615 188.279279 253.810811 81.414414 19.456661
"1" 138.63388 221.565217 436.434783 97.782609 20.223982
"1" 142.724215 217.321429 472.357143 100.785714 16.556143
"1" 127.816822 241.402985 587.970149 119.19403 28.728688
"1" 133.423591 206.893855 295.100559 103.167598 27.733278
"1" 101.093333 239.578947 584.526316 117.842105 13.498538
"1" 133.844197 194.175 311.3 87.85 21.666564
"1" 127.701109 340.250559 274.561521 212.756152 12.503299
"1" 125.727177 306.988764 418.494382 196.477528 32.298968
"1" 126.616697 315.342857 260.328571 144.985714 35.386669
"1" 118.198845 313.907895 508.026316 204.618421 29.092587
"1" 126.398295 412.721519 364.924051 196.93038 10.981777
"1" 111.6875 392.538462 377.076923 208.230769 54.770095
"1" 125.370166 298.4875 557.0375 180.4375 24.800592
"1" 133.942708 298.083333 370.083333 167.75 64.231785
"1" 123.237815 237.393333 481.833333 110.92 22.737865
"1" 124.975348 237.201893 570.637224 112.078864 30.3518
"1" 129.015665 236.55184 375.852843 130.869565 29.515514
"1" 121.417947 232.448718 496.730769 112.410256 19.690188
"1" 126.636641 262.325301 423.572289 152.105422 25.082871
"1" 122.991113 250.481675 468.413613 134.068063 35.310044
"1" 121.735946 291.72973 406.891892 217.135135 26.128105
"1" 119.329787 329.765957 592.893617 264.531915 47.290603
"1" 134.822076 235.578947 553.210526 112.789474 25.775842
"1" 117.424809 271.486487 379.567568 170.756757 24.111653
"1" 131.139373 321.277778 581.018519 251.277778 56.129397
"1" 129.382198 234.199667 655.592346 107.153078 26.572225
"1" 117.973916 233.44086 695.145161 106.010753 20.775602
"1" 118.14922 239.176119 643.435821 113.928358 23.127097
"1" 132.949574 228.992674 567.684982 107.827839 37.133053
"1" 127.897931 235.887795 687.214567 108.476378 28.947165
"1" 142.267528 236.882353 583.823529 107.411765 21.736468
"1" 118.091001 250.048 645.6 120.416 22.862446
"1" 132.427347 236.585799 570.180473 113.695266 30.11062
"1" 131.736308 250.851613 679.212903 117.754839 26.746386
"1" 120.918854 241.749319 749.490463 113.544959 22.244094
"1" 129.54272 240.565217 632.23913 113.858696 23.404807
"1" 116.01023 254.536585 657.707317 122.943089 25.399121
"1" 125.993806 245.794643 690.101191 113.916667 32.371747
"1" 128.394909 237.237288 519.177966 115.567797 31.186019
"1" 116.992293 240.510204 635.418367 114.153061 21.341709
"1" 133.257948 237.816092 682.862069 114.172414 33.358278
"1" 130.840926 237.796078 608.709804 111.843137 37.560081
"1" 115.356974 245.1875 737.3125 109.4 30.573273
"1" 136.255208 244.75 697.916667 110.583333 40.635424
"1" 134.843711 234.305 636.345 110.745 24.502958
"1" 123.720981 241.821691 693.485294 114.488971 19.790326
"1" 134.244811 230.473684 470.849624 108.669173 23.3246
"1" 119.286368 242.040486 575.769231 117.91498 26.815307
"1" 115.60037 245.191177 724.544118 119.161765 37.465864
"1" 131.964316 228.917808 484.691781 112.650685 27.709065
"1" 130.686352 211.902778 386.534722 99.715278 42.954549
"1" 127.259506 240.25 515.04375 118.51875 30.838971
"1" 134.160415 494.082397 384.88764 346.059925 48.084962
"1" 135.483072 277.607143 198.238095 161.246032 14.822807
"1" 129.5847 287.448649 169.124324 167.108108 26.575952
"1" 121.088363 426.687831 360.179894 304.216931 24.990336
"1" 127.078125 592.333333 470.333333 429 33.283713
"1" 129.365204 709.45 597.65 540 31.795745
"1" 123.446686 846.874286 714.468571 653.845714 30.958788
"1" 126.890625 312.5 181.666667 187 17.608986
"1" 128.37563 724.666667 590.426667 544.226667 43.195568
"1" 123.824479 226.9125 498.88125 104.825 38.879517
"1" 133.964924 259.945652 393.5 168.891304 11.252531
"1" 136.73913 231.265306 592.55102 111.489796 29.565731
"1" 138.313996 206.955882 387.029412 100.661765 22.641023
"1" 136.675077 237.146342 600.487805 113.634146 27.871596
"1" 124.428984 256.934343 435.686869 166.020202 13.408575
"1" 115.7025 202.12 436.28 95 51.291387
"1" 117.413044 238.020408 667.795918 113.510204 28.397708
"1" 117.309779 243.251256 553.38191 116.562814 27.895812
"1" 133.484055 224.090909 446.236364 110.163636 29.034753
"1" 136.891848 236.62069 608.560345 115.525862 23.474952
"1" 122.949597 943.451613 778.387097 736.935484 16.664405
"1" 96.101563 843 742 662 9.218697
"1" 127.921108 243.643312 185.08535 140.766879 8.5717
"1" 126.361179 245.775652 395.711304 156.046957 14.558472
"1" 119.955603 212.178082 603.424658 98.808219 25.349474
"1" 134.727131 213.241135 513.014184 94.475177 34.464362
"1" 129.230742 214.325714 595.542857 100.057143 32.930003
"1" 125.553818 249.445676 762.365854 122.305987 26.455279
"1" 130.410363 217.834711 580.512397 97.570248 33.732814
"1" 126.137121 241.586539 782.105769 112.115385 32.560248
"1" 119.013453 243.755102 755.05102 117.479592 27.661188
"1" 118.285897 225.612245 657.938776 108.326531 24.816377
"1" 121.018016 260.509599 837.483421 125.849913 21.343393
"1" 128.755344 213.780488 577.737805 96.408537 45.682901
"1" 133.573864 211.170455 559.602273 96.784091 39.014109
"1" 124.846636 211.904546 516.090909 94.690909 48.021401
"1" 136.021523 208.486842 455.407895 93.526316 29.2407
"1" 136.955091 198.65 421.941667 86.933333 29.007738
"1" 128.26227 182.95122 285.634146 75.658537 23.560622
"1" 132.350619 265.777778 821.54321 125.234568 23.41962
"1" 120.020202 217 593.36 100.52 18.458602
"1" 122.3125 227.142857 635.690476 104.761905 27.921507
"1" 137.09512 208.015873 423.968254 90.97619 27.990667
"1" 132.378095 223.787879 602.181818 100.651515 59.904916
"1" 129.280434 250.238938 791.185841 118.00885 32.836885
"1" 129.899669 217.533835 572.56391 96.864662 44.235937
"1" 131.792128 211.523659 508.189274 97.44795 38.752667
"1" 129.90603 215.4375 570.875 98.4125 33.534774
"1" 134.439499 195.888889 394.355556 89.444444 25.557884
"1" 115.157117 214.676471 536.931373 97.352941 30.139042
"1" 129.562409 214.91954 516.471264 97.816092 25.679066
"1" 140.217247 199.342105 408.973684 98.763158 22.037883
"1" 107.92803 234.151515 630.636364 117.363636 20.110485
"1" 141.217391 217.9375 501.21875 97.5625 22.616344
"1" 127.301522 226.635514 632.018692 108.878505 37.16208
"1" 115.761798 228.635714 623.792857 107.578571 37.007181
"1" 127.851629 226.759615 590.942308 107.259615 32.228055
"1" 126.615535 214.719626 559.286604 101.984424 32.804
"1" 120.776078 229.287293 682.259669 107.469613 36.641069
"1" 140.136842 223.666667 590.833333 105.083333 26.623891
"1" 130.385778 215.879781 553.513661 98.972678 33.398375
"1" 131.602842 203.321429 435.690476 95.464286 24.329591
"1" 124.887896 220.903915 577.83274 100.3879 35.434272
"1" 114.474892 223.955665 614.635468 103.674877 27.433277
"1" 132.752052 193.923913 373.065217 88.820652 24.262271
"1" 126.642483 196.361111 394.180556 87.333333 33.932429
"1" 122.141187 232.337079 506.398876 119.674157 28.589154
"1" 134.06936 222.475862 428.768966 117.103448 31.050322
"1" 110.530242 230.258065 583.709677 116.741936 20.156464
"1" 129.670616 219.113208 507.320755 101.075472 53.190503
"1" 139.640952 201.242424 391.681818 91.954545 23.775581
"1" 121.890625 253.402913 427.781553 148.058252 19.0616
"1" 140.420259 230.793103 508.827586 119.482759 30.396703
"1" 123.89489 245.259259 798.268519 119.064815 38.726628
"1" 124.89349 245.272189 642.218935 118.713018 35.453746
"1" 121.2125 195.166667 347.533333 88.033333 39.113794
"1" 129.535003 201.569106 495.422764 91.756098 32.665625
"1" 122.025052 226.366667 643.033333 112.566667 40.121981
"1" 123.685937 218.79646 483.353982 104.522124 37.171955
"1" 130.009184 213 507.995708 97.072961 32.620969
"1" 133.846561 241.987952 575.843374 123.421687 29.511403
"1" 129.632184 232.166667 434.6 123.533333 34.570745
"1" 133.357065 181.422414 243.534483 89.681034 15.007539
"1" 128.126761 187.87234 272.468085 87.202128 18.520494
"1" 116.598168 259.645833 563.8125 137.020833 20.575403
"1" 131.116672 200.287879 416.025253 88.474747 39.354357
"1" 119.915327 250.70615 475.792711 139.615034 27.989917
"1" 123.017936 225.672535 579.640845 106.816901 30.835293
"1" 129.830357 194.619048 389.190476 89.619048 24.614949
"1" 139.324561 249.162791 441.465116 142.976744 26.591617
"1" 134.442345 221.969112 524.092664 107.444015 27.156957
"1" 128.469357 191.404762 295.142857 92.642857 27.068539
"1" 125.518778 226.652273 547.613636 107.738636 33.770196
"1" 131.502175 216.31383 567.117021 97.792553 27.518256
"1" 119.35388 228.385417 605.048611 107.659722 30.801978
"1" 129.6553 186.942857 287.2 76.685714 13.273735
"1" 131.310618 197.95 383.05 84.35 18.723381
"1" 87.140625 370 529 196 54.057261
"1" 133.539149 252.819096 205.08794 135.909548 25.284754
"1" 134.97379 257.709677 313.258065 164.193548 37.746264
"1" 126.184705 325.122449 334.357143 204.806122 16.216238
"1" 131.350504 373.196429 482.625 242.892857 27.369612
"1" 125.445393 482.891892 425.45946 278.675676 18.620817
"1" 141.613924 352.5 416.1 208.7 54.15524
"1" 120.770235 492.583333 435.625 329.166667 48.346617
"1" 114.452381 428.047619 518 278 118.857105
"1" 122.159043 283.662921 212.955056 134.94382 39.292082
"1" 126.96819 263.55184 426.040134 151.809365 27.347592
"1" 129.053977 340.820225 337.269663 215.179775 25.549598
"1" 130.820713 345.070175 358.438597 232.45614 24.046329
"1" 117.725705 404.3 451.75 282.8 34.156981
"1" 112.77349 519.93421 491.289474 384.710526 28.145632
"1" 132.116667 450.6 374 306.8 82.218787
"1" 130.815385 336.869347 272.79397 211.035176 10.440247
"1" 133.706271 467.473684 508.263158 341.31579 61.433657
"1" 122.156406 245.150443 552.663717 123.61062 21.001963
"1" 118.710031 258.925 645.65 148.575 23.730308
"1" 131.441826 269.223529 573.176471 168.494118 47.758959
"1" 135.564055 246.059172 532.715976 129.147929 36.480377
"1" 124.24632 415.994819 449.025907 295.34715 55.773495
"1" 126.412337 444.827451 378.819608 229.207843 7.115902
"1" 143.861979 225.75 580.208333 109.583333 27.098073
"1" 123.313316 330.125 723.895833 267.541667 59.422043
"1" 119.003514 360.976 784.584 323.688 60.34081
"1" 135.140625 360.5 292.333333 207.333333 38.267607
"1" 126.228142 462.804348 397.652174 261.673913 18.984971
"1" 125.513221 271.884615 405.442308 154.942308 30.611736
"1" 121.49933 507.79021 441.447552 302.545455 10.353349
"1" 122.331126 314.473684 737.894737 253.789474 30.336433
"1" 113.182292 222.416667 565.25 112.25 37.940377
"1" 147.68 220.227273 520.363636 110.863636 20.665978
"1" 134.935065 246 556.76087 131.141304 29.280347
"1" 128.228705 333.877451 323.980392 215.754902 20.706354
"1" 116.585938 258.472222 650.694444 129.611111 36.718122
"1" 122.733179 231.416107 615.16443 111.751678 31.45153
"1" 129.282378 302.644068 632.932203 214.508475 62.235096
"1" 126.731308 242.943396 506.056604 128.514151 27.799763
"1" 130.482018 248.623932 554.153846 127.076923 41.116664
"1" 153.735119 259.238095 432.190476 133.380952 21.091422
"1" 106.352632 253.083333 426.833333 113.583333 36.873282
"1" 131.284306 237.843374 453.036145 130.240964 28.259313
"1" 117.115752 243.419048 584.542857 120.133333 35.180493
"1" 133.419847 241.772727 586.681818 120.818182 22.643568
"1" 134.582956 264.571429 418.442857 151.485714 22.977207
"1" 120.523196 238.020408 580.469388 111.142857 20.447024
"1" 131.759697 238.768519 491.171296 121.314815 31.891378
"1" 111.636364 249.413793 601.862069 137.586207 26.902608
"1" 120.539246 236.580645 606.870968 127.645161 26.660451
"1" 133.444444 230.631579 591.638158 115.980263 18.656966
"1" 121.91213 241.614213 548.208122 123.28934 29.335949
"1" 123.348317 249.679688 426.949219 154.546875 24.248183
"1" 142.165179 242.571429 376.142857 148.285714 25.478282
"1" 145.201923 235.769231 433.153846 129.076923 25.185936
"1" 117.455744 261.06015 500.601504 151.172932 24.321596
"1" 122.118996 247.318182 603.829546 115.465909 16.921428
"1" 121.756507 245.623269 517.578947 128.027701 21.893887
"1" 133.224006 244.855556 430.866667 139.177778 38.195378
"1" 125.626922 231.712 602.104 113.824 23.805285
"1" 135.461397 248.647059 454.147059 134.382353 44.957535
"1" 118.614238 234.81579 612.460526 113.25 27.58556
"1" 133.096845 228.880597 563.154229 115.766169 25.208466
"1" 140.994318 231.060606 420.363636 127.363636 30.192252
"1" 125.41959 237.471015 575.036232 114.014493 21.22615
"1" 122.518056 226.459916 599.021097 109.620253 26.063376
"1" 129.687084 237.96748 495.185366 122.930081 33.481881
"1" 112.235931 241.724138 565.931035 122.448276 29.104265
"1" 129.102041 228.830357 672.538691 105.976191 30.661795
"1" 134.868805 220.728682 617.403101 103.465116 24.575685
"1" 127.503906 258 491.75 147 44.813328
"1" 122.211407 244.490196 351.843137 153.617647 16.110361
"1" 131.239026 216.308176 224.811321 103.867925 20.766339
"1" 102.383333 230.6 490.933333 107.133333 24.161862
"1" 125.669096 222.465116 268.581395 130.27907 29.224352
"1" 125.946106 403.830986 355.871227 201.289738 8.64578
"1" 125.716055 225.557491 194.285714 128.101045 14.360709
"1" 125.401409 226.666667 416.37037 117.481482 46.068864
"1" 131.041463 190.144231 218.086539 89.788462 22.002738
"1" 124.465699 330.989474 346.073684 201.473684 40.382279
"1" 131.888256 188.568493 128.80137 89.315068 10.084083
"1" 130.264095 203.964706 300.435294 99.552941 50.290896
"1" 134.737892 348.818182 348.977273 238.159091 41.155238
"1" 87.140625 417 369.5 256.5 28.442925
"1" 100.773109 326.533333 399.2 250.6 12.861657
"1" 126.977735 258.442983 231.127193 167.368421 19.945492
"1" 138.431035 467.181818 353.727273 255.772727 41.725193
"1" 128.689394 492.52 405.04 271.12 18.139636
"1" 119.027561 523.716129 443.529032 305.445161 15.304058
"1" 125.740192 220.438424 415.837438 114.463054 33.05827
"1" 139.226563 439.416667 426.583333 279.583333 80.495816
"1" 126.863103 445.145833 582.3125 335.458333 20.046777
"1" 128.307049 465.580952 477.790476 306.114286 34.741473
"1" 139.253653 219.8 328.316667 117.366667 28.896419
"1" 123.388814 433.096774 686.354839 403.672043 24.618737
"1" 133.371528 405.777778 564.111111 331.944444 36.839366
"1" 121.877083 405.266667 688.533333 348.933333 36.406669
"1" 131.957317 388.638889 623.763889 322.444444 79.262612
"1" 143.558642 371.409836 466.819672 287.47541 45.098227
"1" 116.128827 450.653061 783.510204 437.061225 20.598156
"1" 124.594915 465.891892 526.054054 377.810811 104.364101
"1" 122.817708 465 613.333333 368.916667 42.420759
"1" 125.54533 486.326087 765.282609 466.391304 31.199129
"1" 129.491335 271.451613 324.16129 198.66129 28.995124
"1" 133.969626 216.648148 323.740741 104.592593 24.614845
"1" 119.977645 502.571429 796.452381 519.011905 41.841949
"1" 125.393701 427.1875 704.90625 409.5 55.92905
"1" 131.656766 347.894737 578.868421 288.973684 38.980685
"1" 121.028821 245.740602 551.996241 130.93609 38.318317
"1" 134.359684 209.25 200.75 99.25 12.107429
"1" 134.83676 238.029703 464.841584 128.970297 33.133196
"1" 106.0625 449 741.615385 418.769231 45.801605
"1" 121.81457 458.657895 605.078947 392.289474 16.140677
"1" 129.463158 531.625 728.083333 512.416667 85.461614
"1" 128.363636 222.972973 365.972973 120.364865 47.201354
"1" 138.074428 564.666667 790.969697 566.757576 56.380643
"1" 106.215 572.68 796.84 571.96 82.963606
"1" 137.522073 227.181818 246.626263 133.949495 14.945495
"1" 128.933856 363.227586 338.993103 252.503448 33.836936
"1" 98.945313 522.125 772.375 504.375 93.976061
"1" 106.903846 354.923077 586.153846 295.384615 77.853375
"1" 126.804 273.75 369.5 170.25 21.40057
"1" 134.577089 229.739726 508.465753 115.09589 28.981297
"1" 93.892857 612 734 569 98.694954
"1" 126.762883 447.326829 550.590244 370.004878 49.09102
"1" 162.40625 609 778 599 80.0453
"1" 121.231511 613.692308 968.25641 672.461539 64.56338
"1" 121.312212 234.412844 477.266055 118.366973 38.078021
"1" 129.341333 536.361702 761.851064 511.680851 78.323568
"1" 122.98506 565.380952 908.666667 604.730159 27.644487
"1" 134.010444 331.979167 487.583333 272.020833 46.147968
"1" 126.226626 261.5 632.120968 148.322581 22.127469
"1" 132.556952 240.685714 496.406349 123.15873 34.601394
"1" 129.528571 262.818182 722.727273 147.636364 23.847527
"1" 126.430736 465.793103 714.448276 455.965517 48.124171
"1" 113.571429 316.090909 464.818182 255.454546 64.525813
"1" 114.318343 227.90566 554.886793 117.867925 28.521176
"1" 125.221591 357.977273 460 281.068182 38.439955
"1" 131.313253 277.361702 331.297872 167.191489 21.846495
"1" 126.412214 260.767956 442.359116 141.287293 40.569337
"1" 140.805158 242.954546 341 145.590909 21.936234
"1" 121.88866 249.868853 682.409836 128.95082 51.084619
"1" 132.913402 237.472067 543.081006 114.519553 21.814687
"1" 137.029056 261.307692 406.461539 159.442308 19.448565
"1" 123.861243 325.308458 298.089552 207.80597 22.051164
"1" 115.849268 237.493151 570.876712 113.972603 21.002962
"1" 122.466921 250.969697 466.227273 150.257576 30.577127
"1" 132.522324 257.897436 439.495727 161.316239 17.181928
"1" 111.753927 230.833333 546.041667 115.375 30.424742
"1" 144.26009 240.464286 381.821429 135.071429 18.584439
"1" 127.554069 243.820513 549.683761 127.153846 30.56531
"1" 140.715726 222.064516 536.064516 104.612903 28.821998
"1" 130.495472 231.979381 251.010309 129.659794 41.607144
"1" 119.214179 293.130952 368.619048 203.380952 34.444367
"1" 126.820225 251.48718 318.74359 136.205128 39.777504
"1" 123.857955 314.090909 403.818182 211.090909 30.402839
"1" 126.844292 277.145078 453.067358 179.26943 16.350069
"1" 129.463956 204.75 455.397059 90.867647 41.654764
"1" 106.171875 281.125 372.75 208.125 23.940029
"1" 135.517685 297 316.615385 203.692308 70.494002
"1" 130.140714 206.628272 174.863874 100.172775 23.059615
"1" 123.051606 254.345455 384.727273 149.672727 56.1796
"1" 120.115681 307.877551 502.632653 207.897959 22.657896
"1" 121.354167 327.416667 330.5 238.25 100.217125
"1" 88.3125 344.666667 359.333333 256 73.079865
"1" 120.197699 240.333333 654.5 125.333333 52.977508
"1" 133.503413 258.459459 514.621622 157.351351 26.770431
"1" 128.590983 275.3663 359.732601 193.791209 19.04444
"1" 130.523112 218.089286 214.526786 125.359375 26.446337
"1" 121.134542 239.757576 549.545455 124.272727 24.420243
"1" 126.785933 179.609756 245.048781 89.780488 36.972617
"1" 121.732762 216.149068 569.850932 99.726708 45.828164
"1" 118.000979 199.78125 336.03125 87.234375 31.078557
"1" 124.159722 227.111111 418.777778 118.222222 50.435297
"1" 127.433613 185.451327 256.522124 80.787611 15.963498
"1" 122.859617 250.2 643.436066 121.836066 28.766199
"1" 133.574977 227.220588 450.617647 115.426471 37.732609
"1" 133.946544 246.989189 607.524324 116.940541 26.392852
"1" 126.433393 236.788571 565.377143 116.005714 41.137855
"1" 125.541619 242.770642 628.844037 114.779817 41.082044
"1" 130.206502 242.078818 609.034483 121.113301 32.830368
"1" 124.221121 255.467391 739.733696 136.61413 28.836577
"1" 127.481872 280.157895 741.252632 165.378947 40.357433
"1" 123.189723 259.75 854.75 129 32.901783
"1" 118.286567 367.619048 818 299.714286 45.961583
"1" 126.988764 366.571429 785.25 304.214286 33.84891
"1" 117.753968 402.650794 764.238095 327.84127 42.532213
"1" 126.36935 448.168539 714.044944 412.898876 22.667558
"1" 130.231579 321.166667 741.833333 213.791667 17.315646
"1" 120.57898 472.343137 800.5 474.235294 42.495715
"1" 128.477095 322.920354 594.654867 241.265487 26.733027
"1" 128.827396 457.873786 715.990291 430.825243 35.227751
"1" 126.120487 418.355705 671.758389 348.684564 36.888932
"1" 128.377907 353.046154 664.815385 268.353846 26.817084
"1" 121.155307 492.707965 777.238938 487.840708 25.089446
"1" 124.244876 308.87931 722.37931 197.189655 50.264961
"1" 127.915361 381.05 680.425 318.35 43.578779
"1" 140.18287 344.259259 681.703704 257.148148 42.336039
"1" 114.269231 361.258065 689.193548 285.870968 30.076074
"1" 127.354059 366.855346 546.773585 280.660377 24.476522
"1" 127.812131 288.270833 511.520833 190.239583 23.636342
"1" 134.237994 275.595506 465.629214 183.483146 27.282028
"1" 126.588894 362.3 610.907143 273.571429 37.734299
"1" 126.136912 264.807692 544.153846 141.461539 20.709851
"1" 133.292181 330.096774 546.806452 242.483871 21.013158
"1" 129.156656 354.649351 650.168831 283.922078 31.948321
"1" 117.234751 390.632353 714.75 326.014706 45.070502
"1" 129.736111 391.311111 749.244444 340.377778 31.356461
"1" 125.855615 284.05 580.133333 185.35 23.499976
"1" 110.851163 365.740741 638.703704 283.555556 83.29502
"1" 123.228395 470.742424 749.621212 447.916667 31.119268
"1" 133.702857 381.454546 563.805195 258.402597 61.958087
"1" 138.737705 308.925926 383.407407 156.259259 14.430763
"1" 125.441253 338.395833 591.333333 228.020833 47.87549
"1" 132.712662 248.745902 476.672131 140.663934 29.983503
"1" 133.555306 449.690476 670.440476 425.642857 30.405599
"1" 128.984791 491.515152 768.727273 498.363636 28.168423
"1" 118.902439 377 775.444444 300.416667 57.804661
"1" 121.245859 489.444444 842.611111 483.694444 45.397624
"1" 129.509783 234.25 566.310345 109.284483 35.64903
"1" 137.538044 213 459.391304 109.217391 32.84874
"1" 132.737089 298.875 756.225 191.65 32.785048
"1" 122.941667 241.176471 706.323529 113.323529 30.469183
"1" 129.4875 450.8 843.8 423.4 88.993033
"1" 133.658025 274.176471 630.54902 184.921569 37.924894
"1" 123.849647 244.806452 478.33871 122.580645 75.164087
"1" 125.445143 251.107692 587.392308 129.092308 28.725368
"1" 127.874935 419.701646 340.31893 301.360082 19.941792
"1" 121.107602 870.798319 704.184874 661.815126 16.373966
"1" 96.791667 493.333333 378.333333 339 103.536494
"1" 117.493056 513.555556 386.111111 347.444444 104.439243
"1" 116.634961 955.714286 774.142857 737.44898 20.898537
"1" 93.979167 543 396 367 156.508431
"1" 135.774834 572.210526 430.31579 397.631579 77.775798
"1" 118.826722 227.795367 679.27027 105.046332 28.480199
"1" 136.003953 209.25 308 89.5 14.110612
"1" 131.498665 203.889831 468.228814 90.805085 42.644155
"1" 132.077141 192.153153 338.243243 81.567568 24.4847
"1" 120.445055 208.218579 477.901639 92.251366 36.844809
"1" 116.840018 268.623188 855.536232 127.565217 22.499257
"1" 120.866107 220.304348 564.635452 97.538462 38.78285
"1" 128.916048 265.239057 814.40404 128.252525 26.624826
"1" 135.116416 201.589744 422.384615 88.094017 34.326221
"1" 122.779414 245.810445 741.709865 113.742747 30.892187
"1" 136.360236 220.697917 518.291667 94.416667 36.83437
"1" 128.962607 229.949153 591.118644 104.576271 46.42526
"1" 126.955199 249.733333 728.8 115.853333 37.174816
"1" 131.575958 231.821053 634.4 103.284211 36.069809
"1" 116.495954 258.360856 811.911315 123.030581 17.663286
"1" 119.568076 240.391389 689.823875 114.103718 28.478583
"1" 139.036797 232.715517 651.258621 111.293103 26.106238
"1" 127.932365 249.337349 385.222892 152.572289 32.628435
"1" 126.184013 265.337995 317.18648 181.261072 19.611997
