"class" "V1" "V10" "V11" "V12" "V13" "V15" "V16" "V17" "V18" "V19" "V2" "V20" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V3" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V4" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V5" "V6" "V7" "V8" "V9"
"0" 0 0 0 0 1 562 1 0 0 1 0 0 0 0 0 555 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 119 505 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 874 1 0 0 1 0 0 0 0 0 655 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 73 454 0 0 0 1 0 1 0 0 0 0 0 1 0
"1" 0 0 0 0 1 375 1 0 0 1 0 0 0 0 0 611 0 0 0 0 0 0 1 999 0 0 0 0 0 0 0 90 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 515 0 0 0 874 1 0 0 0 0 0 0 0 0 777 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 83 81 0 0 0 1 1 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 125 1 0 0 1 0 0 0 0 0 455 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 144 434 0 1 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 555 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 119 404 1 1 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 0 0 0 1 0 0 1 0 0 433 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 202 404 0 0 0 0 0 0 0 0 1 0 0 1 0
"0" 0 0 0 0 0 562 1 1 0 1 0 0 0 0 1 233 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 187 404 0 0 0 1 0 0 0 0 0 0 0 0 0
"0" 0 0 0 0 0 812 0 0 0 0 0 0 1 0 0 544 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32 404 0 0 0 0 1 0 0 1 1 0 0 1 0
"0" 0 0 0 0 0 437 1 0 0 0 0 0 0 0 0 866 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 143 101 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 278 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 227 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 0 744 0 0 0 0 0 0 1 106 0 1 0 0 0 0 0 188 101 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 1 375 1 0 0 1 0 0 0 0 0 355 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 18 505 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 0 377 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 133 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 0 799 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 167 252 1 0 0 0 0 0 0 1 0 0 0 1 0
"1" 0 549 0 0 0 812 1 0 0 0 0 0 0 0 0 921 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 103 555 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 0 222 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 92 303 0 1 0 0 0 0 0 0 0 0 1 1 0
"1" 0 0 0 0 0 624 1 0 0 1 0 0 1 0 0 389 0 0 0 0 0 0 1 73 0 0 0 0 0 0 0 36 484 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 300 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 134 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 437 0 0 0 1 0 0 0 0 0 244 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 194 404 1 1 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 533 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 191 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 812 1 0 0 0 0 0 0 0 0 389 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 137 404 0 0 0 1 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 812 0 0 0 1 0 0 0 0 0 366 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 183 404 1 0 0 0 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 1 244 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 157 252 0 0 0 0 0 0 0 0 0 0 1 0 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 0 278 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 71 404 0 1 0 0 0 0 0 0 0 0 1 1 0
"0" 0 470 0 0 0 562 1 0 0 0 1 0 0 0 0 422 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 167 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 622 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 94 454 1 0 0 0 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 874 0 0 0 0 0 0 1 0 0 611 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 172 404 1 0 0 0 0 0 0 1 0 0 0 1 0
"0" 0 0 0 0 0 874 1 0 0 0 0 0 0 0 0 677 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 131 303 0 0 0 1 1 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 1 0 0 0 533 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 51 605 0 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 0 500 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 118 383 0 0 0 0 0 1 0 0 1 0 0 1 0
"0" 0 0 0 0 0 624 1 0 0 1 0 0 0 1 0 211 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 217 202 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 375 0 0 0 1 0 0 0 0 0 666 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 125 404 1 1 0 0 0 0 0 0 0 1 0 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 0 511 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 33 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 472 0 0 0 749 1 0 0 0 0 0 0 0 0 355 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 131 706 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 0 300 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 25 242 1 1 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 0 522 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 108 464 0 0 0 0 0 0 0 0 1 0 0 1 0
"0" 0 0 0 0 0 624 1 1 0 1 0 0 0 0 0 500 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 113 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 355 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 244 505 0 0 0 1 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 562 1 1 0 1 0 0 0 0 0 233 0 1 0 0 0 0 0 22 0 0 0 0 0 0 0 135 404 0 0 0 0 0 0 0 0 0 0 1 1 0
"1" 0 0 0 0 0 562 0 0 1 1 0 0 0 0 0 677 0 0 0 0 0 0 0 150 0 0 0 0 0 0 0 114 383 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 0 389 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 207 757 0 0 0 0 0 0 0 0 1 0 0 1 0
"0" 0 0 1 0 0 874 1 0 0 0 0 0 0 0 0 400 0 0 0 0 0 1 0 54 0 0 0 0 0 0 0 73 303 0 0 0 0 0 0 0 0 1 0 0 1 1
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 1 0 255 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 184 252 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 812 1 0 0 1 0 0 0 1 0 289 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 106 444 0 0 0 0 0 0 0 0 0 0 1 1 0
"1" 0 0 0 0 0 812 1 0 0 1 0 0 1 0 0 522 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 53 605 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 316 0 0 0 874 0 0 0 0 0 0 0 0 0 533 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 82 404 0 0 0 0 0 0 0 0 1 0 0 1 1
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 1 433 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 193 404 0 0 0 0 0 0 0 0 1 1 0 0 0
"0" 0 0 0 0 1 562 1 0 0 1 0 0 0 0 0 488 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 53 454 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 0 0 1 1 0 0 0 0 0 400 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 166 20 0 1 0 1 0 0 0 0 0 0 0 0 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 355 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 125 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 687 1 1 0 1 0 0 0 0 0 322 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 135 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 0 488 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 96 404 0 1 0 0 0 0 0 1 1 0 0 1 0
"1" 0 0 0 0 0 812 1 0 0 0 0 0 0 0 0 599 0 0 1 0 0 0 1 77 0 0 0 0 0 0 0 113 404 0 0 0 1 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 624 1 0 0 1 0 0 1 0 0 222 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 200 303 0 0 0 0 0 0 0 0 0 0 1 0 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 1 0 0 677 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 103 353 1 0 0 0 0 0 0 1 0 0 0 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 1 0 0 244 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 113 303 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 1 0 0 444 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 70 303 0 0 0 1 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 749 1 0 0 1 0 0 0 0 0 278 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 55 434 0 1 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 1 312 1 0 0 1 0 0 0 0 0 377 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 211 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 539 0 0 0 562 1 0 0 0 0 0 0 0 0 677 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 25 505 0 0 0 1 1 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 0 411 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 87 605 0 0 0 0 0 1 0 0 1 0 0 1 0
"0" 0 0 0 0 0 812 0 0 0 1 0 0 0 0 0 389 1 1 0 1 0 0 0 46 0 0 0 0 0 0 0 185 404 1 0 0 0 0 0 0 0 0 0 0 0 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 0 200 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 75 202 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 1 0 0 433 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 72 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 622 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 184 454 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 1 624 1 0 0 1 0 0 0 0 0 422 0 0 0 0 0 0 1 31 0 0 0 0 0 0 0 72 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 1 0 624 0 0 0 0 0 0 0 0 1 566 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 152 404 0 0 0 0 0 0 0 0 1 0 0 0 0
"0" 0 0 0 0 0 624 1 0 0 0 1 1 0 0 0 477 0 1 0 0 1 0 0 22 0 0 0 0 0 0 0 90 404 0 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 1 562 1 0 0 1 0 0 0 0 0 455 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 60 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 812 1 0 0 0 0 0 0 0 0 389 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 132 454 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 0 0 0 0 0 0 1 0 0 899 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 70 404 1 0 0 0 0 0 0 1 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 1 0 0 300 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 101 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 687 1 0 0 1 0 0 0 0 0 366 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 189 404 1 0 0 0 0 0 0 0 0 1 0 1 1
"0" 0 493 0 0 0 624 1 0 0 0 0 0 0 0 0 833 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 83 353 0 0 0 1 1 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 300 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 208 505 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 1 0 0 562 1 0 0 0 0 0 0 0 1 455 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 33 404 0 0 0 1 0 0 0 0 0 0 0 0 0
"1" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 488 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 252 454 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 0 511 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 86 404 1 0 0 0 0 0 0 0 0 0 0 1 1
"1" 0 433 0 0 0 812 1 0 0 1 0 0 1 0 0 466 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 143 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 937 1 0 0 0 0 0 0 0 0 411 0 0 0 0 0 0 1 150 0 0 0 0 0 0 0 77 605 0 0 0 1 1 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 687 1 0 0 0 1 0 0 0 1 411 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 116 404 1 0 0 0 0 0 0 0 0 1 0 0 0
"0" 0 0 0 0 1 624 1 0 0 0 0 0 0 0 0 455 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 130 505 0 0 0 1 1 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 1 0 0 0 222 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 74 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 1 0 0 874 1 0 0 0 0 0 0 0 1 500 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 210 383 1 0 0 0 0 0 0 0 0 0 0 0 0
"0" 0 0 0 0 0 375 0 1 0 1 0 0 0 0 0 311 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 32 404 0 0 0 0 0 0 0 0 0 0 1 1 0
"1" 0 0 0 0 0 624 1 0 0 1 0 0 1 0 0 411 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 72 505 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 0 322 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 133 383 1 0 0 0 0 1 0 0 0 0 0 1 0
"1" 0 0 0 0 1 624 1 0 0 1 0 0 0 0 0 311 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 105 605 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 500 0 0 0 1 0 0 0 0 0 222 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 132 404 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 1 0 0 624 1 0 0 0 0 0 0 0 0 222 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 120 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 366 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 229 505 0 0 0 1 0 1 0 0 0 0 0 1 0
"1" 0 0 0 0 0 937 0 0 1 1 0 0 0 0 0 422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 142 505 0 0 0 1 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 0 644 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 95 424 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 1 1 0 1 0 0 0 0 0 389 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 146 505 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 1 400 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 166 454 0 0 0 1 0 0 0 0 0 0 0 0 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 733 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 98 242 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 1 0 0 0 0 562 0 0 0 1 0 0 0 0 0 222 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 16 353 0 1 0 0 0 0 0 0 1 0 0 0 0
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 0 688 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 74 404 0 0 0 0 0 0 0 1 1 0 0 1 0
"0" 0 0 1 0 0 812 0 0 0 0 0 0 0 0 0 289 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 88 353 1 0 0 0 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 1 333 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 127 383 0 1 0 0 0 0 0 0 1 0 0 0 0
"1" 0 0 0 0 0 812 1 0 0 1 0 0 1 0 0 644 0 0 0 0 0 0 1 150 0 0 0 0 0 0 0 205 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 874 1 0 0 1 0 0 1 0 0 377 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 109 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 1 1 0 624 1 0 0 0 0 0 0 0 0 311 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 80 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 0 644 0 0 0 0 0 0 1 77 0 0 0 0 0 0 0 194 454 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 1 624 1 0 0 1 0 0 0 0 0 411 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 21 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 1 312 0 0 0 1 0 0 0 0 0 189 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 49 161 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 1 0 0 433 0 0 0 0 0 0 1 41 0 0 0 0 0 0 0 125 383 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 1 312 1 0 0 1 0 0 0 0 1 755 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 100 444 0 0 0 1 0 0 0 0 0 0 0 0 0
"0" 0 0 0 0 0 812 1 0 0 0 0 0 0 0 1 411 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 177 404 0 0 0 0 0 0 0 0 1 0 0 0 1
"0" 0 0 0 0 1 562 0 0 0 1 0 0 0 0 0 411 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 131 424 0 0 0 0 0 0 0 0 1 1 0 1 0
"1" 0 0 0 0 0 999 1 0 0 0 0 0 0 0 0 588 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 86 706 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 937 0 0 0 1 0 0 0 0 0 333 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 115 242 0 0 0 0 0 0 0 0 0 0 1 1 0
"1" 0 0 0 0 0 874 1 0 0 1 0 0 1 0 0 389 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 150 555 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 312 1 0 0 1 0 0 0 0 0 422 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 288 545 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 937 1 0 0 1 0 0 0 0 0 366 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 94 404 0 0 0 1 0 0 0 0 0 0 0 1 1
"1" 0 0 0 0 0 937 1 0 0 0 0 0 0 0 0 533 0 0 0 0 0 0 1 150 0 0 0 1 0 0 0 36 404 0 0 0 1 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 1 333 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 52 252 1 0 0 0 0 0 0 0 0 0 0 0 0
"0" 0 0 1 0 0 812 0 0 0 0 0 0 0 0 0 255 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 48 525 0 0 0 0 0 0 0 0 0 0 1 0 0
"1" 0 453 0 0 0 874 1 0 0 1 0 0 0 0 0 500 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 143 525 0 0 0 1 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 0 799 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 88 61 1 0 0 0 0 0 0 1 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 411 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 111 404 0 0 0 0 0 0 0 0 1 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 0 0 0 0 0 0 588 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 137 605 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 1 562 1 0 0 1 0 0 0 0 0 311 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 263 404 0 0 0 1 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 444 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 123 404 0 1 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 312 1 0 0 1 0 0 0 0 0 222 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 147 505 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 1 0 0 0 0 0 0 0 0 477 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 17 404 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 1 0 0 500 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 66 605 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 0 1 0 1 0 0 0 0 0 222 0 1 0 0 0 0 0 22 0 0 0 0 0 0 0 18 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 455 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 115 454 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 0 211 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 169 141 0 1 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 312 1 0 0 1 0 0 0 0 0 389 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 220 404 0 1 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 1 0 1 0 0 0 0 0 422 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 69 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 749 1 0 0 1 0 0 0 0 0 244 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 71 454 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 874 0 0 0 0 0 0 0 0 0 377 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 76 404 1 0 0 0 0 0 0 0 0 0 0 0 1
"0" 0 0 0 0 0 687 0 0 0 1 0 0 0 0 0 366 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 217 404 0 1 0 0 0 0 0 0 1 0 0 1 0
"0" 0 0 0 0 0 624 0 0 0 1 0 1 0 0 0 200 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 80 202 0 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 500 1 0 0 1 0 0 0 0 1 266 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 110 404 0 0 0 0 0 0 0 0 0 0 1 0 0
"1" 0 0 0 0 0 562 1 0 0 0 0 0 0 0 1 266 0 1 0 0 0 0 0 135 0 0 0 1 0 0 0 330 505 1 1 0 0 0 0 0 0 0 0 0 0 0
"1" 0 0 0 0 0 624 0 0 1 1 0 0 0 0 0 433 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 202 404 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 1 562 1 0 0 1 0 0 0 0 0 389 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 153 505 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 0 0 0 1 0 0 355 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 115 404 0 0 0 1 1 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 355 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 333 404 0 0 0 0 0 0 0 0 0 0 1 1 1
